RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
8059,16490750,Jones,693,Spain,Female,55,6,242456.58,3,0,1,22835.19
8060,17221626,Garcia,434,Spain,Male,90,0,9611.62,4,1,0,175720.94
8061,65984203,Brown,458,France,Female,32,5,124215.38,2,0,0,193887.02
8062,15198054,Brown,392,Germany,Male,81,2,157311.45,3,1,0,132851.06
8063,53210443,Brown,737,Germany,Male,25,5,165190.34,2,1,1,77751.77
8064,67601271,Smith,420,Germany,Female,63,0,188636.42,3,0,1,88613.83
8065,56287149,Miller,793,France,Female,56,0,190241.35,3,1,0,58669.58
8066,37413661,Jones,617,France,Female,69,1,238875.75,3,0,1,145142.32
8067,43931656,Johnson,408,France,Female,25,9,188916.99,3,0,0,77653.69
8068,24500948,Smith,810,Spain,Male,67,6,205922.31,1,0,0,16171.92
8069,73394058,Smith,787,France,Male,67,3,133078.85,3,0,0,18770.81
8070,89929954,Smith,393,Spain,Female,85,3,164418.34,2,1,1,126802.42
8071,31230938,Garcia,621,Spain,Male,44,3,119531.08,4,1,0,65172.96
8072,18623041,Davis,739,Spain,Female,55,4,69104.26,1,1,1,42032.41
8073,37192023,Miller,363,Spain,Female,38,1,78345.77,1,1,1,114949.36
8074,67090720,Miller,720,France,Female,62,10,90133.19,1,0,0,62902.93
8075,96543965,Johnson,461,France,Male,75,6,85160.84,4,0,1,23933.71
8076,82881828,Davis,728,Germany,Male,40,2,133290.27,4,0,0,46780.65
8077,70602482,Brown,663,Germany,Male,71,10,61907.93,1,1,1,157802.28
8078,32421435,Garcia,764,Spain,Female,47,2,129160.53,1,1,1,171882.18
8079,67286686,Jones,577,Germany,Male,33,10,229060.33,3,0,0,175708.05
8080,21296266,Davis,834,Germany,Female,69,1,101490.96,3,1,0,111618.25
8081,87575510,Williams,518,Germany,Female,58,5,55661.52,4,1,1,190680.72
8082,43408376,Garcia,725,Spain,Male,88,3,86713.97,3,0,0,38817.08
8083,70191873,Williams,640,Germany,Female,41,3,219221.82,2,1,1,138887.67
8084,69543527,Jones,595,France,Female,37,7,235424.48,2,0,1,143809.7
8085,28719336,Johnson,615,Spain,Female,44,1,221671.72,3,1,1,20105.23
8086,71731354,Miller,686,France,Female,19,6,71836.9,3,0,0,63665.05
8087,88437377,Williams,592,Spain,Male,77,1,96961.38,1,1,1,190319.15
8088,51648998,Smith,839,France,Female,68,5,243733.46,3,1,0,154215.49
8089,34088676,Garcia,507,Germany,Female,18,4,80963.08,2,0,0,20391.85
8090,53626004,Davis,649,Spain,Female,23,7,34464.97,4,0,0,112750.83
8091,67042308,Davis,788,France,Male,55,5,70523.55,4,1,1,133238.21
8092,77930803,Williams,676,Spain,Female,71,6,240994.38,1,1,0,194885.85
8093,56236588,Jones,367,France,Female,77,5,103968.86,4,0,1,146122.48
8094,34247612,Miller,432,Germany,Male,44,7,233470.48,3,1,1,131344.25
8095,51717797,Smith,684,Spain,Female,79,1,26020.55,1,1,0,182620.22
8096,57596179,Davis,580,Spain,Male,80,6,191513.89,3,0,1,135578.08
8097,12500120,Williams,841,France,Female,52,4,23335.85,4,0,0,187103.19
8098,23831553,Miller,691,France,Male,75,8,49373.93,3,1,0,103627.47
8099,76758264,Jones,602,Germany,Female,78,10,154025.56,1,0,0,146527.36
8100,75063839,Johnson,516,France,Male,53,8,108619.54,1,0,1,130033.39
8101,81041477,Jones,391,France,Male,73,7,166668.56,2,0,0,114979.94
8102,56999208,Johnson,598,France,Female,84,7,243351.57,4,1,0,71577.97
8103,38923202,Davis,597,Germany,Female,74,3,13178.43,3,1,0,181717.9
8104,32658560,Miller,787,Germany,Male,58,7,47906.67,2,1,0,61308.48
8105,79305138,Miller,729,Spain,Female,48,1,160055.98,2,0,1,40283.99
8106,79538564,Smith,635,Germany,Female,20,10,224131.61,4,0,1,145289.52
8107,93177355,Jones,369,France,Male,55,4,199411.98,3,0,1,113845.04
8108,70251695,Brown,731,Spain,Male,70,3,116395.62,4,1,1,59943.53
8109,14096920,Davis,701,Germany,Female,69,4,186368.67,3,0,1,175358.45
8110,87571362,Garcia,730,Germany,Female,41,4,52024.39,2,0,1,64379.34
8111,88879051,Brown,391,France,Female,43,4,3432.65,2,0,0,22118.59
8112,63833309,Davis,694,France,Female,90,6,142504.16,2,1,1,12919.68
8113,54660996,Brown,436,Germany,Male,54,0,203311.17,3,0,0,185342.45
8114,17872277,Brown,610,Spain,Male,65,1,108360.88,1,1,1,86413.84
8115,79713766,Garcia,655,France,Male,84,6,142312.19,4,1,0,50562.89
8116,23739212,Brown,646,Germany,Male,58,0,105545.3,3,0,1,117749.27
8117,10398008,Johnson,699,Germany,Female,66,8,128509.47,4,1,1,102698.28
8118,32858114,Jones,589,France,Male,45,2,221086.57,4,1,0,199970.1
8119,53797300,Miller,516,Spain,Male,49,10,119535.03,2,1,0,178815.95
8120,18029598,Smith,662,Spain,Female,88,5,1868.9,4,1,1,61509.44
8121,91752132,Brown,568,Spain,Female,88,3,199962.16,1,1,0,142564.8
8122,84976727,Miller,790,France,Male,49,2,154429.34,3,1,0,83563.19
8123,79905511,Brown,839,France,Female,55,7,182598.33,1,1,1,79243.16
8124,24927605,Davis,770,France,Male,37,1,225271.8,1,0,1,79750.39
8125,42086215,Smith,740,Spain,Female,25,2,71553.56,2,1,0,131458.48
8126,99688279,Davis,482,Spain,Female,85,7,125767.48,3,0,0,112216.94
8127,77282865,Smith,556,France,Male,43,2,150620.89,3,1,1,153459.49
8128,65902419,Brown,400,France,Female,87,7,86347.79,1,1,0,39067.31
8129,74414203,Johnson,455,France,Male,65,6,211516.79,3,0,0,90831.14
8130,20803215,Miller,741,Spain,Male,86,1,174391.54,4,0,1,173461.38
8131,55849459,Smith,533,Germany,Male,63,0,183351.9,3,1,0,10601.23
8132,60397515,Jones,550,Germany,Female,75,0,202001.82,3,0,1,128463.53
8133,77197644,Miller,360,Spain,Male,87,1,64521.05,4,1,1,159290.03
8134,50951660,Jones,603,France,Male,84,6,186410.45,4,1,1,82932.35
8135,12695145,Miller,499,France,Male,46,8,193451.71,4,1,1,177887.04
8136,63273126,Johnson,703,France,Male,27,6,210598.14,4,0,1,149781.42
8137,33569325,Davis,704,France,Male,88,2,122134.46,3,1,0,125149.16
8138,58511231,Garcia,810,Spain,Male,82,7,126047.4,2,1,0,47681.27
8139,72570237,Davis,744,Germany,Female,82,7,24544.56,2,0,0,137319.75
8140,64526679,Williams,793,Germany,Male,34,8,213030.24,4,1,1,168415.7
8141,81193455,Johnson,445,Spain,Female,39,10,133372.05,3,1,1,148682.72
8142,52962091,Brown,455,France,Female,31,8,148608.68,3,0,0,119222.8
8143,26761480,Williams,492,Germany,Male,23,8,30360.16,3,0,1,145769.6
8144,44968551,Brown,515,Spain,Female,47,3,150455.63,3,1,1,195608.83
8145,15354993,Jones,350,France,Female,64,9,10497.09,3,0,0,12052.82
8146,78377046,Smith,395,Germany,Male,37,3,230802.19,2,1,1,136146.44
8147,41849855,Miller,591,Spain,Female,33,10,215884.37,1,0,0,160668.59
8148,62902394,Brown,693,Germany,Male,85,1,48579.36,1,0,1,131389.39
8149,42916465,Jones,776,Germany,Female,51,7,148450.17,1,1,1,61887.5
8150,49749134,Johnson,837,Spain,Male,18,1,150674.78,4,1,0,166323.91
8151,74168739,Brown,627,Spain,Female,65,2,200858.1,4,0,1,183526.83
8152,22414960,Davis,352,Germany,Male,25,8,189230.09,2,1,1,139865.9
8153,70996414,Jones,491,Germany,Male,39,1,248310.8,2,1,1,107094.6
8154,82724693,Smith,735,Spain,Female,85,0,87710.17,3,0,0,79600.97
8155,42455887,Miller,410,France,Male,51,4,31158.11,2,0,1,72710.78
8156,66479049,Brown,765,France,Male,77,6,143367.93,4,1,1,147413.25
8157,17738672,Garcia,845,France,Female,62,3,190997.92,2,0,1,125353.44
8158,53405457,Jones,643,France,Male,54,3,71448.34,3,0,0,39801.61
8159,59967619,Brown,574,Spain,Male,40,10,59051.59,3,1,1,36808.36
8160,66947140,Smith,651,France,Female,41,2,200613.65,3,1,1,23508.85
8161,19064507,Miller,519,Germany,Female,30,5,188430.57,4,1,1,139867.26
8162,43873206,Brown,483,France,Female,86,7,50847.99,1,1,1,69729.23
8163,69206882,Brown,390,Spain,Female,77,10,217317.65,1,0,1,13846.07
8164,29801087,Miller,580,France,Female,55,10,33682.35,4,1,0,74161.62
8165,65181265,Garcia,758,France,Female,65,1,27309.96,3,0,0,168102.16
8166,77720732,Jones,575,Spain,Male,43,5,87776.81,3,1,1,57055.88
8167,48088342,Williams,488,France,Female,18,7,221633.15,4,0,0,130374.38
8168,50483572,Davis,459,Spain,Female,21,0,173860.04,1,0,0,93537.52
8169,61739405,Miller,834,France,Female,84,3,98679.65,3,1,1,114290.22
8170,90835662,Brown,646,Spain,Male,30,0,39312.73,3,0,1,123196.81
8171,36370480,Williams,804,France,Male,56,3,178369.13,1,0,0,96414.09
8172,80565664,Johnson,406,Germany,Male,48,10,149786.8,4,1,1,20992.61
8173,19127064,Brown,779,Germany,Female,41,8,246920.73,2,1,1,117862.13
8174,27915668,Williams,472,Spain,Male,22,5,191389.87,3,1,0,85529.71
8175,34886550,Johnson,589,Spain,Male,66,5,25530.99,1,0,0,47977.18
8176,68058808,Garcia,435,Spain,Male,28,4,182053.76,4,0,0,180336.56
8177,86180458,Jones,525,Germany,Male,41,2,64361.76,1,0,0,149852.77
8178,64886352,Brown,412,Spain,Female,62,1,240473.92,1,0,1,63972.97
8179,74325817,Jones,388,France,Female,91,8,4818.4,2,0,0,112401.86
8180,29065229,Johnson,487,Spain,Female,51,8,59587.65,3,0,0,192991.5
8181,92422547,Jones,818,Spain,Female,28,6,124749.59,3,1,0,56637.7
8182,29126034,Jones,803,France,Female,74,1,19767.1,3,1,1,190003.05
8183,77051188,Miller,590,France,Female,46,3,86015.71,2,0,0,139838.66
8184,23539916,Smith,798,Germany,Male,39,10,124308.74,1,1,1,112758.96
8185,23035245,Johnson,575,France,Female,50,7,111733.31,4,1,1,196809.46
8186,93500774,Jones,792,France,Female,89,9,115146.31,1,1,1,73404.68
8187,99334688,Davis,555,Spain,Female,66,5,219755.76,3,0,0,62863.93
8188,41401909,Williams,513,Germany,Female,40,4,126322.72,2,0,1,74522.72
8189,54120080,Johnson,376,France,Female,86,10,235261.71,1,0,1,152663.1
8190,59489426,Smith,806,Germany,Male,46,9,36932.92,2,1,0,74031.24
8191,94126426,Brown,532,France,Male,23,1,70064.02,4,1,1,29524.85
8192,19007429,Garcia,547,Germany,Male,69,0,164128.94,4,0,1,132419.3
8193,64567906,Jones,828,France,Male,31,0,70780.65,3,1,1,52366.88
8194,56489207,Williams,686,Spain,Male,34,0,86819.02,2,0,1,10790.98
8195,86161636,Smith,786,Germany,Female,45,10,225257.05,3,0,1,47839.91
8196,66139459,Johnson,456,Germany,Male,26,5,134639.79,2,1,1,165637.63
8197,51149257,Garcia,793,France,Male,83,3,83665.19,2,1,1,188647.14
8198,96308041,Garcia,538,Germany,Female,21,10,194177.94,4,1,1,135771.03
8199,60599764,Davis,385,France,Male,37,8,17666.19,1,0,1,68993.06
8200,63755402,Jones,434,Germany,Male,58,8,140915.65,1,1,0,92934.5
8201,64156505,Smith,504,Germany,Female,53,2,24917.43,4,1,1,46964.26
8202,71366716,Smith,518,Spain,Female,23,5,44212.7,4,1,0,177347.81
8203,52307805,Williams,633,Spain,Female,82,5,15611.36,2,1,1,136460.5
8204,26790095,Brown,621,Germany,Male,67,9,225420.76,1,0,0,26038.39
8205,18946694,Brown,384,Spain,Male,81,9,12051.11,3,1,0,79717.4
8206,55720847,Miller,769,Germany,Male,20,0,129104.11,3,0,0,112224.29
8207,19920226,Brown,533,France,Female,54,8,56244.35,1,0,0,161492.72
8208,65227385,Miller,448,Germany,Male,20,3,95897.16,1,1,1,184895.87
8209,49135247,Garcia,586,Germany,Male,50,5,123414.05,1,1,0,35207.95
8210,97885223,Garcia,752,Spain,Male,76,9,112515.04,2,0,0,168565.56
8211,93798013,Davis,790,Spain,Male,32,7,187021.8,4,0,0,22498.92
8212,65013899,Johnson,818,France,Female,73,0,227970.83,4,1,1,55693.19
8213,84058530,Garcia,471,France,Female,78,7,75068.05,2,1,0,13992.34
8214,52102512,Garcia,766,France,Female,85,5,6135.12,3,0,0,22127.39
8215,79199892,Smith,372,Germany,Female,88,0,223486.36,2,1,0,16159.84
8216,79836714,Johnson,724,France,Male,85,8,244696.02,1,0,1,37741.49
8217,20086627,Smith,412,France,Female,79,8,108337.79,4,1,1,176540.33
8218,45333904,Williams,675,Spain,Male,84,9,113947.22,4,1,1,63927.05
8219,97035863,Miller,829,Spain,Female,40,7,36039.03,2,0,1,101145.92
8220,50888723,Miller,499,France,Female,31,6,118880.86,4,0,1,102552.11
8221,62657816,Williams,544,France,Male,23,0,75837.31,2,0,0,199099.96
8222,89406145,Miller,832,Germany,Male,50,10,248595.02,4,0,0,79287.85
8223,70655240,Johnson,429,Germany,Female,26,0,46211.99,2,0,1,60368.87
8224,43427892,Johnson,839,Spain,Male,29,7,94646.68,1,0,1,193016.49
8225,90788389,Garcia,664,France,Female,68,9,154125.5,2,1,0,122579.87
8226,64472962,Miller,502,France,Male,20,7,86280.89,4,1,1,65001.47
8227,98172499,Williams,366,France,Female,73,0,118605.88,2,1,0,64622.33
8228,30787302,Jones,388,France,Female,63,7,243370.91,2,1,0,26408.91
8229,27260086,Brown,682,France,Female,53,7,127017.84,4,0,1,115805.04
8230,15313280,Garcia,697,Germany,Female,30,9,227580.11,1,0,0,147500.7
8231,43530980,Brown,808,Germany,Male,30,9,10770.72,2,0,0,100195.62
8232,85072709,Williams,551,France,Male,75,2,29954.59,3,0,1,178043.01
8233,56500652,Miller,772,Germany,Female,51,0,236127.9,3,1,0,101953.31
8234,99877422,Miller,629,Germany,Female,60,2,32182.78,1,1,1,75808.08
8235,47764121,Brown,771,France,Female,45,7,184137.8,1,1,0,57648.74
8236,34913016,Jones,437,Germany,Male,73,7,111500.9,4,1,0,56225.73
8237,55940621,Miller,830,France,Female,64,6,101687.08,4,0,1,70137.65
8238,47706541,Jones,814,Germany,Male,52,1,164805.07,2,1,1,198475.23
8239,46160254,Smith,790,France,Male,36,4,181900.21,1,0,1,78557.04
8240,26894585,Johnson,649,France,Female,68,9,232992.32,2,1,0,109673.98
8241,38884951,Brown,641,Germany,Male,37,7,64221.37,4,1,0,62188.28
8242,16380858,Miller,704,Germany,Female,46,2,174520.09,2,0,1,37271.81
8243,12350876,Jones,419,Spain,Female,89,5,85571.45,2,1,1,132708.35
8244,17031401,Davis,727,France,Male,82,1,179402.44,2,0,1,113591.81
8245,85278047,Davis,473,France,Male,55,7,35529.03,1,1,0,22887.01
8246,92493325,Miller,429,France,Female,66,8,114385.64,3,0,0,177729.51
8247,77087779,Johnson,394,France,Male,45,0,45907.43,1,1,0,106464.88
8248,93487487,Johnson,825,Germany,Male,50,3,84111.56,2,0,0,73710.76
8249,46422127,Smith,582,Germany,Male,30,5,178907.35,4,1,1,158078.22
8250,36913900,Johnson,829,Spain,Female,61,1,58337.46,3,1,1,31297.14
8251,99233086,Johnson,503,France,Female,69,5,171220.98,2,0,1,100018.23
8252,43241589,Garcia,744,Spain,Male,58,10,123985.05,2,1,1,114266.77
8253,78759386,Davis,529,Spain,Female,66,6,23009.14,4,0,1,157273.75
8254,15408792,Williams,758,Spain,Female,24,5,96673.67,2,1,1,80346.48
8255,48796474,Davis,380,Spain,Male,53,9,217301.55,2,0,1,172443.16
8256,83169183,Davis,434,Spain,Male,43,9,247322.72,3,0,1,142557.85
8257,24605939,Miller,394,Germany,Male,44,10,92230.27,1,1,1,156504.32
8258,68302801,Davis,720,Germany,Female,41,7,13718.68,4,1,0,194124.75
8259,19555821,Smith,672,Spain,Female,88,4,32546.94,4,1,1,170503.18
8260,94793233,Smith,681,Germany,Male,50,2,197037.1,4,1,0,75889.79
8261,46269092,Brown,592,Germany,Female,35,1,163946.77,1,1,1,132704.1
8262,73989529,Johnson,389,Spain,Female,22,1,71253.0,1,0,0,175036.2
8263,21389435,Brown,779,Germany,Female,18,1,97824.64,3,1,1,109773.1
8264,79032162,Garcia,531,Germany,Male,88,9,202787.56,3,1,0,139731.97
8265,97511359,Davis,646,France,Female,20,4,103277.49,4,0,1,42729.62
8266,39202247,Jones,822,Spain,Female,53,9,188943.3,1,0,0,165023.71
8267,74627603,Johnson,725,France,Male,52,3,73801.43,3,1,0,153917.52
8268,52464437,Jones,430,France,Female,68,1,181202.95,2,0,0,178889.84
8269,77901289,Davis,387,Spain,Female,29,4,116599.36,1,0,1,144928.26
8270,99222610,Williams,705,France,Male,32,6,136338.57,2,0,1,176611.11
8271,72624669,Garcia,769,France,Female,21,4,149683.28,3,1,0,40821.06
8272,95452852,Johnson,816,Germany,Male,73,10,112643.67,2,1,0,164593.0
8273,80110043,Brown,777,France,Female,33,7,116533.9,3,1,1,191063.78
8274,26829282,Brown,406,Spain,Female,23,5,66427.16,4,1,0,164946.47
8275,46025578,Johnson,671,Germany,Male,80,8,246441.09,4,0,0,126893.31
8276,33506415,Miller,814,Germany,Male,40,9,226453.76,4,0,1,186035.02
8277,49068646,Brown,379,Germany,Male,61,4,131845.71,1,0,0,27952.4
8278,51773155,Davis,844,Spain,Female,18,7,8657.35,1,0,1,13204.27
8279,47737437,Davis,615,Spain,Female,74,5,42106.99,4,1,1,193410.84
8280,90818774,Miller,576,Spain,Male,44,6,213483.8,1,1,0,139770.99
8281,24709150,Johnson,666,France,Male,42,7,232703.02,3,0,0,31691.63
8282,56023594,Smith,796,France,Male,79,3,40323.03,2,0,1,74602.33
8283,14171364,Brown,849,Germany,Female,35,3,183629.66,3,1,0,152272.4
8284,66748708,Miller,641,Germany,Female,47,10,155755.83,4,0,0,152573.64
8285,37101646,Johnson,403,Spain,Male,47,5,75846.24,2,0,1,42298.39
8286,32139420,Johnson,446,Spain,Female,64,1,109022.85,3,0,1,99328.06
8287,46128369,Miller,798,France,Female,39,8,169317.36,2,0,1,163389.11
8288,42198250,Brown,815,France,Female,59,7,25323.98,1,0,1,193691.48
8289,74354201,Smith,353,Spain,Male,51,1,47260.66,2,1,1,128287.46
8290,14197739,Brown,788,Spain,Female,80,0,8328.74,2,1,1,131245.34
8291,87433985,Johnson,659,France,Male,21,9,225550.43,4,1,0,99176.37
8292,46860174,Smith,716,Germany,Male,48,3,143474.05,1,0,0,112421.02
8293,67338099,Davis,440,Germany,Male,68,10,130856.86,3,1,1,28797.38
8294,28248067,Jones,438,France,Male,67,3,176560.16,4,0,1,76421.74
8295,61044565,Williams,669,France,Male,31,1,247087.56,2,0,0,106385.8
8296,88433445,Brown,724,Germany,Male,25,4,43059.32,3,1,0,62246.43
8297,63268246,Garcia,441,France,Female,86,2,33276.5,2,0,1,78367.52
8298,34543290,Johnson,499,Germany,Male,25,2,73697.72,2,1,1,194527.36
8299,98372825,Smith,583,Germany,Female,28,9,225986.04,3,1,0,10988.47
8300,16859634,Miller,758,France,Female,46,2,102865.15,2,0,1,67502.25
8301,21045787,Davis,686,Spain,Female,72,3,198374.19,2,1,1,120951.26
8302,86948983,Miller,408,Spain,Female,56,10,50732.04,3,1,1,63003.71
8303,63032641,Miller,534,Spain,Male,30,4,123401.36,3,0,0,138528.13
8304,72922874,Smith,787,Spain,Female,81,3,31867.63,4,0,1,66862.27
8305,14007324,Jones,393,Spain,Male,66,8,103224.6,3,0,1,131259.46
8306,18203492,Brown,529,Spain,Male,36,3,65570.49,4,1,0,171473.89
8307,38085521,Garcia,425,Spain,Female,84,10,137357.9,3,1,1,135142.35
8308,60973110,Davis,493,France,Male,69,6,195101.55,4,1,0,19478.06
8309,16437885,Miller,450,France,Female,88,9,234592.59,4,1,0,161090.54
8310,62658737,Smith,730,Spain,Male,37,10,70960.7,2,0,0,50432.26
8311,89992949,Miller,621,France,Male,71,4,185782.92,1,0,1,130610.42
8312,10393186,Jones,814,Germany,Male,22,9,221398.08,3,1,0,132879.4
8313,47309922,Johnson,404,Spain,Female,79,8,31212.97,3,1,0,162710.05
8314,90032138,Miller,538,Germany,Female,34,8,146483.06,2,0,1,106106.39
8315,84180286,Jones,700,France,Male,70,7,152961.58,1,1,0,81433.04
8316,80413163,Brown,684,Spain,Male,54,5,68096.28,1,0,0,108425.36
8317,48514123,Davis,426,Germany,Female,36,10,5628.64,3,0,0,113693.82
8318,83641794,Davis,645,France,Male,27,5,64175.74,3,0,1,166092.25
8319,91917620,Miller,568,Spain,Female,61,1,146183.65,4,1,0,48963.49
8320,35928614,Jones,626,Spain,Female,66,6,49110.68,1,0,1,170898.1
8321,11750093,Smith,415,Germany,Female,54,8,71836.29,1,1,0,79484.45
8322,32993847,Smith,485,Germany,Female,75,8,176980.62,4,0,1,151333.84
8323,15243174,Williams,583,Germany,Male,32,1,99578.9,4,1,1,73785.39
8324,76027288,Jones,548,France,Female,37,8,16356.35,3,0,0,144688.22
8325,29672234,Johnson,615,Germany,Female,72,6,99791.47,1,1,1,161844.07
8326,57486162,Miller,790,Germany,Female,30,4,249942.24,2,1,1,116032.44
8327,50374831,Garcia,737,Germany,Female,37,4,65262.88,4,0,1,127713.48
8328,82687987,Garcia,392,Spain,Male,60,5,66314.13,1,0,1,144474.51
8329,95579755,Brown,710,Germany,Female,58,7,42471.6,1,0,0,140801.2
8330,78083167,Williams,577,Germany,Male,65,1,67909.35,1,0,0,148208.95
8331,57989910,Jones,576,France,Female,73,2,143688.33,1,0,0,171438.31
8332,69040836,Johnson,412,France,Female,85,9,241150.53,4,1,1,51898.12
8333,30030723,Williams,520,Germany,Male,61,6,151923.82,2,1,0,50798.99
8334,96762317,Smith,800,France,Female,90,2,102461.9,2,1,1,194429.66
8335,63962695,Brown,599,France,Male,64,0,97408.41,4,1,0,171750.92
8336,14973064,Miller,687,France,Female,67,5,6056.47,1,0,1,122423.98
8337,83956984,Miller,599,Spain,Male,49,6,635.58,4,0,1,11553.97
8338,86534130,Miller,656,Germany,Male,71,8,199298.39,4,0,0,172404.06
8339,27257890,Jones,587,Germany,Male,56,0,122540.17,1,0,1,152803.35
8340,83793465,Garcia,405,Germany,Male,75,10,8302.35,4,0,1,191711.47
8341,13612914,Johnson,520,France,Male,78,8,71506.76,4,1,0,12500.75
8342,24130270,Miller,757,France,Female,89,9,89170.47,1,0,1,15419.89
8343,61276001,Miller,829,France,Male,36,6,195822.22,2,1,1,108315.6
8344,55352453,Smith,383,Spain,Male,86,7,108596.68,4,1,1,172649.35
8345,52994381,Davis,664,France,Female,39,2,197325.04,3,0,0,198350.11
8346,41822219,Williams,479,Spain,Male,52,4,158433.51,1,0,0,70804.79
8347,72550627,Miller,479,Germany,Female,27,2,8284.05,3,1,0,16909.1
8348,49422987,Brown,743,France,Female,32,6,242172.18,4,1,0,47146.52
8349,53767020,Williams,500,Spain,Male,19,1,45358.26,2,1,0,176631.97
8350,92282305,Garcia,492,Spain,Male,39,5,68904.89,4,0,1,98625.57
8351,37132673,Williams,467,France,Male,29,9,202323.51,1,0,1,172128.32
8352,28498958,Johnson,553,Spain,Male,79,1,47459.97,2,0,0,94342.58
8353,43295260,Smith,733,France,Male,62,8,100271.95,4,1,1,20144.06
8354,80404317,Jones,584,Spain,Male,75,5,216247.8,1,1,0,127339.29
8355,15870747,Johnson,366,Germany,Female,37,4,159318.07,3,1,0,92779.29
8356,72345869,Garcia,431,Germany,Female,68,5,75520.15,4,0,0,103357.11
8357,77413407,Brown,363,Germany,Female,24,5,161012.43,3,1,1,190304.44
8358,39141997,Garcia,430,France,Female,41,5,203156.12,1,0,1,96844.25
8359,80221125,Garcia,556,Germany,Male,84,9,100972.32,1,0,1,161340.22
8360,78565362,Williams,553,Germany,Male,87,5,142918.67,3,0,0,21193.39
8361,55640965,Brown,728,Germany,Female,70,8,246981.92,2,0,0,101017.4
8362,39334810,Johnson,621,France,Male,51,6,241140.71,4,0,1,121472.02
8363,98599377,Garcia,381,Spain,Male,50,10,127259.33,1,1,1,31513.91
8364,52655972,Johnson,372,France,Female,40,0,24035.31,2,0,0,67424.33
8365,40887799,Miller,451,France,Female,75,9,175170.52,1,0,1,150522.79
8366,86478743,Miller,511,Germany,Female,85,8,67155.2,1,1,0,44942.26
8367,59440613,Miller,447,Spain,Female,86,5,167368.73,1,1,0,34405.76
8368,16423841,Jones,493,Germany,Male,57,9,87938.9,3,1,0,66862.35
8369,19380814,Williams,767,Germany,Female,64,7,179689.61,3,0,0,173202.72
